group,m,harmonic,alg,mean,std,n
CORRENTES,32,20,OMP,0.6474005199122556,0.4065683677607176,30
CORRENTES,32,20,CoSaMP,64.26921390493655,294.3242972697132,30
CORRENTES,32,20,BP,39.090450197378225,59.57019102669548,30
CORRENTES,32,21,OMP,0.7311336465990157,0.16770396676226296,30
CORRENTES,32,21,CoSaMP,27.82434324455814,114.21648608460598,30
CORRENTES,32,21,BP,17.900542168499847,28.63497085665757,30
CORRENTES,32,22,OMP,1.5444302671671761,5.187579616018142,30
CORRENTES,32,22,CoSaMP,29.240490801437353,69.9921724788302,30
CORRENTES,32,22,BP,22.72820460469259,40.94545007762248,30
CORRENTES,32,23,OMP,1.581882380011962,4.80673611982981,30
CORRENTES,32,23,CoSaMP,28.890864777036835,105.36396924110319,30
CORRENTES,32,23,BP,29.30780754612815,56.39688871184389,30
CORRENTES,32,24,OMP,0.7835254815425325,0.9464220143533935,30
CORRENTES,32,24,CoSaMP,55.362397543988706,213.60912413138436,30
CORRENTES,32,24,BP,38.66548062176659,57.45549370596267,30
CORRENTES,32,25,OMP,0.657790413801465,0.26436080626579805,30
CORRENTES,32,25,CoSaMP,11.601875570087183,57.34053295229166,30
CORRENTES,32,25,BP,35.62427659632239,62.17138116131292,30
CORRENTES,32,26,OMP,0.7200338668387871,0.2232786083810633,30
CORRENTES,32,26,CoSaMP,2.440063688979607,7.2969708494917604,30
CORRENTES,32,26,BP,37.66121325032758,76.5664665245431,30
CORRENTES,32,27,OMP,0.6939459650309884,0.2559093119874013,30
CORRENTES,32,27,CoSaMP,19.185084504354986,80.91734495142906,30
CORRENTES,32,27,BP,51.19574884309051,81.59756551241611,30
CORRENTES,32,28,OMP,0.7698392779898644,0.182741376910937,30
CORRENTES,32,28,CoSaMP,139.16608014283312,683.8810975037475,30
CORRENTES,32,28,BP,49.19231563777359,62.74996960113567,30
CORRENTES,32,29,OMP,0.8846974276053484,0.3442593892288595,30
CORRENTES,32,29,CoSaMP,92.46959631543902,299.25576807857277,30
CORRENTES,32,29,BP,134.09852873382147,404.2230736861405,30
CORRENTES,32,30,OMP,0.8474287763519704,0.17935831231035307,30
CORRENTES,32,30,CoSaMP,110.7331698325929,366.05338665915355,30
CORRENTES,32,30,BP,45.87533159682001,102.43625892295772,30
CORRENTES,32,31,OMP,0.9133099242123526,0.16080622426192182,30
CORRENTES,32,31,CoSaMP,84.69271415199573,308.1566790639146,30
CORRENTES,32,31,BP,38.18794235783556,90.71789227675524,30
CORRENTES,31,1,OMP,0.008763164831778476,0.007844780472294324,30
CORRENTES,31,1,CoSaMP,0.011330884986818236,0.02441351240794078,30
CORRENTES,31,1,BP,0.011090531316980961,0.010714026478632475,30
CORRENTES,31,2,OMP,0.00810051303628533,0.0058647031065599065,30
CORRENTES,31,2,CoSaMP,0.02164490795604386,0.05232434632787154,30
CORRENTES,31,2,BP,0.011524458128071874,0.014345604759870007,30
CORRENTES,31,3,OMP,0.3203215262080066,0.26076220580435905,30
CORRENTES,31,3,CoSaMP,1.1216400250886427,2.5683300905534083,30
CORRENTES,31,3,BP,0.41470045295709024,0.5019308832133493,30
CORRENTES,31,4,OMP,0.4998002915899866,0.5121948089618196,30
CORRENTES,31,4,CoSaMP,1.0719595319719248,2.062285327668836,30
CORRENTES,31,4,BP,0.35721894404773286,0.35291282239495364,30
CORRENTES,31,5,OMP,0.5458015547412572,0.7276627213843802,30
CORRENTES,31,5,CoSaMP,0.6530717704017485,0.9805317987041158,30
CORRENTES,31,5,BP,0.44740574015671336,0.5306531065018041,30
CORRENTES,31,6,OMP,1.8211938197465645,2.523236798443063,30
CORRENTES,31,6,CoSaMP,1.3173058379241283,1.8427318508456423,30
CORRENTES,31,6,BP,0.7506947838754989,1.1391296724139446,30
CORRENTES,31,7,OMP,1.0633561769410929,1.0752519828178806,30
CORRENTES,31,7,CoSaMP,1.1701699518764614,1.3244561711840297,30
CORRENTES,31,7,BP,0.9714593693731408,1.2443896919029893,30
CORRENTES,31,8,OMP,1.240972712372028,2.1368587699864707,30
CORRENTES,31,8,CoSaMP,0.962918128092261,1.1547671077020738,30
CORRENTES,31,8,BP,2.025183258949894,3.429661829260662,30
CORRENTES,31,9,OMP,0.8028793044474692,0.8314302337418183,30
CORRENTES,31,9,CoSaMP,2.761814275571459,7.5670288975375035,30
CORRENTES,31,9,BP,3.6769802106358185,6.723423781063285,30
CORRENTES,31,10,OMP,1.0402626234388896,2.189118073250712,30
CORRENTES,31,10,CoSaMP,3.6319022090544797,9.853064140882763,30
CORRENTES,31,10,BP,6.112638200445171,9.27722343265634,30
CORRENTES,31,11,OMP,0.8860435176485572,0.7678749433610667,30
CORRENTES,31,11,CoSaMP,3.2578158293953647,7.860610023478631,30
CORRENTES,31,11,BP,4.868518163874444,6.38606971281522,30
CORRENTES,31,12,OMP,0.647563166352895,0.25089465890250595,30
CORRENTES,31,12,CoSaMP,3.9349268257663033,13.344811130951372,30
CORRENTES,31,12,BP,8.863349022854662,10.214801999241535,30
CORRENTES,31,13,OMP,0.6913168262430979,0.2530572598261536,30
CORRENTES,31,13,CoSaMP,2.454372081126388,8.836942027909135,30
CORRENTES,31,13,BP,9.389223741588102,9.982569225505136,30
CORRENTES,31,14,OMP,0.6353694297456843,0.2746036491161256,30
CORRENTES,31,14,CoSaMP,1.279305683598182,3.587764910426081,30
CORRENTES,31,14,BP,10.362087977751026,11.003320102773333,30
CORRENTES,31,15,OMP,0.7270628383298019,0.20322772925160704,30
CORRENTES,31,15,CoSaMP,5.756969833771148,19.10551733373187,30
CORRENTES,31,15,BP,6.981470777443507,10.138511613077721,30
CORRENTES,31,16,OMP,0.6073752749654295,0.29902565908842654,30
CORRENTES,31,16,CoSaMP,13.325932005299462,52.71645633590646,30
CORRENTES,31,16,BP,10.724988617198285,14.369316679339425,30
CORRENTES,31,17,OMP,0.9019731546131821,1.2554032137783788,30
CORRENTES,31,17,CoSaMP,7.186128389834189,22.05768654341434,30
CORRENTES,31,17,BP,16.644466679783438,31.411246135733155,30
CORRENTES,31,18,OMP,0.6717667260057992,0.4620356678549361,30
CORRENTES,31,18,CoSaMP,8.27866497308951,38.9058584050674,30
CORRENTES,31,18,BP,23.685129835487455,32.53774548615649,30
CORRENTES,31,19,OMP,0.6630527892497433,0.25890416392184784,30
CORRENTES,31,19,CoSaMP,5.347810477733682,13.869344143976651,30
CORRENTES,31,19,BP,13.612247442521015,13.863550221593833,30
CORRENTES,31,20,OMP,0.6543580092092628,0.4113205445285199,30
CORRENTES,31,20,CoSaMP,21.394806103479194,101.72069860723428,30
CORRENTES,31,20,BP,26.255971639647466,31.563934295519214,30
CORRENTES,31,21,OMP,0.7441478741676817,0.16946183147128085,30
CORRENTES,31,21,CoSaMP,9.400682395978832,35.50168119269984,30
CORRENTES,31,21,BP,13.563692877598697,18.74449029248189,30
CORRENTES,31,22,OMP,0.595683650275126,0.2755124650958745,30
CORRENTES,31,22,CoSaMP,13.389936953090018,56.96195724674426,30
CORRENTES,31,22,BP,28.59870533957972,33.34354195443654,30
CORRENTES,31,23,OMP,0.6979984653363108,0.24579984318796405,30
CORRENTES,31,23,CoSaMP,39.93218115576348,147.99631606353327,30
CORRENTES,31,23,BP,38.868913862085144,57.23071234177922,30
CORRENTES,31,24,OMP,0.6227264808096347,0.22663786875965922,30
CORRENTES,31,24,CoSaMP,102.53501310883465,465.7706926952155,30
CORRENTES,31,24,BP,30.336181223608616,36.114614159139606,30
CORRENTES,31,25,OMP,0.6461693246122702,0.2545165309113964,30
CORRENTES,31,25,CoSaMP,59.65895779722271,276.2487682857702,30
CORRENTES,31,25,BP,28.40046758197447,43.547358695188926,30
CORRENTES,31,26,OMP,0.6849007955190594,0.240322542311324,30
CORRENTES,31,26,CoSaMP,10.041537635598726,43.695343548797126,30
CORRENTES,31,26,BP,31.28609180843887,42.07464003786595,30
CORRENTES,31,27,OMP,0.6920436621992544,0.2625875683601392,30
CORRENTES,31,27,CoSaMP,16.628371581145977,77.98487785638758,30
CORRENTES,31,27,BP,35.41065678592308,53.10367873762974,30
CORRENTES,31,28,OMP,1.4011759009213123,3.414909102374049,30
CORRENTES,31,28,CoSaMP,15.127072589861287,73.80588586884792,30
CORRENTES,31,28,BP,36.215659414523806,56.93367406210927,30
CORRENTES,31,29,OMP,3.3792296557586465,13.414762376354425,30
CORRENTES,31,29,CoSaMP,1.9911844983080471,5.22129478947144,30
CORRENTES,31,29,BP,103.05542305315157,348.51048347688925,30
CORRENTES,31,30,OMP,4.019474410570131,17.09521910524436,30
CORRENTES,31,30,CoSaMP,1.089902066298361,1.000328249948013,30
CORRENTES,31,30,BP,55.54364383429629,103.3545224618569,30
CORRENTES,31,31,OMP,16.046201159250316,81.34323261462917,30
CORRENTES,31,31,CoSaMP,0.9923593372035181,0.44182398134848416,30
CORRENTES,31,31,BP,57.390450852902056,162.99782686197074,30
CORRENTES,30,1,OMP,0.00903148625720338,0.007392594598966078,30
CORRENTES,30,1,CoSaMP,0.009219886812345719,0.017840031412777024,30
CORRENTES,30,1,BP,0.01000766093121678,0.006401613395900172,30
CORRENTES,30,2,OMP,0.011273664963917364,0.010914974811941055,30
CORRENTES,30,2,CoSaMP,0.022021926653647172,0.047864373033350276,30
CORRENTES,30,2,BP,0.010407636180839107,0.009069243614683708,30
CORRENTES,30,3,OMP,0.35645593859812374,0.3789287095502102,30
CORRENTES,30,3,CoSaMP,0.8222117019376897,2.4438392178147175,30
CORRENTES,30,3,BP,0.26946161983234135,0.2758777522931725,30
CORRENTES,30,4,OMP,0.7640846197697366,1.029817473009288,30
CORRENTES,30,4,CoSaMP,1.0921275181208023,1.6859761012399954,30
CORRENTES,30,4,BP,0.4915705187721294,0.7140329581755913,30
CORRENTES,30,5,OMP,0.45046312442723363,0.4701118840793937,30
CORRENTES,30,5,CoSaMP,0.5740529075586879,0.5514879387631241,30
CORRENTES,30,5,BP,0.3755144864203353,0.41442755087505123,30
CORRENTES,30,6,OMP,1.4204393600063197,3.580865152841144,30
CORRENTES,30,6,CoSaMP,1.917216119645144,4.629658649015497,30
CORRENTES,30,6,BP,0.5288131464284598,0.5572539555344869,30
CORRENTES,30,7,OMP,0.9725547915827907,1.0617973460132875,30
CORRENTES,30,7,CoSaMP,1.5553554451204403,3.006854562290358,30
CORRENTES,30,7,BP,1.0313985071842817,1.2897773806772472,30
CORRENTES,30,8,OMP,0.8888666026085823,1.5990610391098399,30
CORRENTES,30,8,CoSaMP,1.3909662434073782,2.1841692558166277,30
CORRENTES,30,8,BP,1.6129526160793184,1.9134451313742866,30
CORRENTES,30,9,OMP,0.8165214999536559,0.6691961736499622,30
CORRENTES,30,9,CoSaMP,1.2487490255272538,2.7159946420264625,30
CORRENTES,30,9,BP,2.4264287454081264,3.1539491350425712,30
CORRENTES,30,10,OMP,0.7591834128424714,1.181899467179415,30
CORRENTES,30,10,CoSaMP,1.891317909986981,4.074553171037822,30
CORRENTES,30,10,BP,4.199736220248877,5.007810036400192,30
CORRENTES,30,11,OMP,0.976189363988299,0.8617663900330815,30
CORRENTES,30,11,CoSaMP,2.6405711846176834,5.786882469224048,30
CORRENTES,30,11,BP,4.568307959832199,7.789479995131769,30
CORRENTES,30,12,OMP,0.6129648247315332,0.2634477884133554,30
CORRENTES,30,12,CoSaMP,4.275396437789445,12.226948921257627,30
CORRENTES,30,12,BP,10.380746664473783,15.441778032497432,30
CORRENTES,30,13,OMP,0.9371594941255734,1.3729522626786121,30
CORRENTES,30,13,CoSaMP,2.367969283077669,7.5983578461470325,30
CORRENTES,30,13,BP,12.407741518517343,25.33217894791837,30
CORRENTES,30,14,OMP,2.7389970324443786,11.27095619978891,30
CORRENTES,30,14,CoSaMP,2.865071004793825,10.461688083552461,30
CORRENTES,30,14,BP,14.87534971543432,26.091612592844648,30
CORRENTES,30,15,OMP,1.9136930016029559,6.355778879985357,30
CORRENTES,30,15,CoSaMP,4.294860253588734,19.351425345562355,30
CORRENTES,30,15,BP,9.187563703292918,15.116697708665484,30
CORRENTES,30,16,OMP,1.3948772841188406,4.218063917173058,30
CORRENTES,30,16,CoSaMP,5.710617694709991,27.257238773334763,30
CORRENTES,30,16,BP,11.74586094198928,14.837332393646262,30
CORRENTES,30,17,OMP,0.9219921231671243,1.2474391781534382,30
CORRENTES,30,17,CoSaMP,0.9010321271357703,1.2337114833638028,30
CORRENTES,30,17,BP,11.224209286594375,14.114636624961449,30
CORRENTES,30,18,OMP,0.735453383602383,0.7794639408620254,30
CORRENTES,30,18,CoSaMP,0.708664621132026,0.5723897170090706,30
CORRENTES,30,18,BP,27.3330716526722,34.48976410301052,30
CORRENTES,30,19,OMP,0.6770274279843259,0.2466380707982888,30
CORRENTES,30,19,CoSaMP,3.9255419704758348,17.449561498256156,30
CORRENTES,30,19,BP,20.26642563878864,19.838205424715458,30
CORRENTES,30,20,OMP,0.6539302686627377,0.41196907263416244,30
CORRENTES,30,20,CoSaMP,11.640328700019978,58.60470625967769,30
CORRENTES,30,20,BP,28.007959679480233,38.148048792303285,30
CORRENTES,30,21,OMP,0.7429692353804082,0.17447274601191173,30
CORRENTES,30,21,CoSaMP,1.305277174169695,2.659669372379196,30
CORRENTES,30,21,BP,14.152635115055535,19.884941058280724,30
CORRENTES,30,22,OMP,0.5854658126340033,0.2949254259848548,30
CORRENTES,30,22,CoSaMP,9.725228381288867,41.12685156107236,30
CORRENTES,30,22,BP,24.88189218727459,33.677563472104175,30
CORRENTES,30,23,OMP,0.6987256411209786,0.23157227850025733,30
CORRENTES,30,23,CoSaMP,14.38878106167685,67.85040097323933,30
CORRENTES,30,23,BP,38.18921513435677,56.033621464799644,30
CORRENTES,30,24,OMP,0.6268613906252638,0.22691594232218565,30
CORRENTES,30,24,CoSaMP,74.46833908175934,361.87535919413517,30
CORRENTES,30,24,BP,31.00656440668021,42.75795916016142,30
CORRENTES,30,25,OMP,0.6550778771964809,0.25342657305893607,30
CORRENTES,30,25,CoSaMP,54.06989194704302,227.08004807898948,30
CORRENTES,30,25,BP,24.627588795543453,39.78747828794537,30
CORRENTES,30,26,OMP,0.7079306879455847,0.23590647233204287,30
CORRENTES,30,26,CoSaMP,66.60384281644306,231.02161618460875,30
CORRENTES,30,26,BP,50.51628221710048,117.25707074586208,30
CORRENTES,30,27,OMP,0.7045784670511513,0.2514202664483655,30
CORRENTES,30,27,CoSaMP,41.636210972829005,162.60232859842696,30
CORRENTES,30,27,BP,57.7512814010423,108.59432440353156,30
CORRENTES,30,28,OMP,0.775768662656433,0.18424167910358802,30
CORRENTES,30,28,CoSaMP,68.8469073218527,352.72034822360706,30
CORRENTES,30,28,BP,51.412654576095434,85.47582398550567,30
CORRENTES,30,29,OMP,0.8929326395214793,0.37554566440910286,30
CORRENTES,30,29,CoSaMP,46.072239606520306,153.8167344165261,30
CORRENTES,30,29,BP,150.10339849864917,422.18933644163667,30
CORRENTES,30,30,OMP,0.8494418778844892,0.17860045204282227,30
CORRENTES,30,30,CoSaMP,65.83360334468188,308.64403961880686,30
CORRENTES,30,30,BP,61.175561729323775,130.68913504963578,30
CORRENTES,30,31,OMP,0.9148259817402206,0.1562820209472796,30
CORRENTES,30,31,CoSaMP,58.51987238114798,221.09484511316987,30
CORRENTES,30,31,BP,37.87454508880229,84.68856557045083,30
CORRENTES,29,1,OMP,0.007324490545488903,0.006598202898532394,30
CORRENTES,29,1,CoSaMP,0.010657107421253538,0.013584482728185772,30
CORRENTES,29,1,BP,0.011473692572527804,0.012160529031593932,30
CORRENTES,29,2,OMP,0.010411469502029735,0.0076034971332250454,30
CORRENTES,29,2,CoSaMP,0.018032760661051736,0.02875931282227105,30
CORRENTES,29,2,BP,0.01376423683316394,0.019838646857781403,30
CORRENTES,29,3,OMP,0.3509302365282398,0.3447313395417791,30
CORRENTES,29,3,CoSaMP,0.7517212058119398,1.4869800734777991,30
CORRENTES,29,3,BP,0.3233867934523837,0.5230158921053192,30
CORRENTES,29,4,OMP,0.8340420341840102,1.7535291125614938,30
CORRENTES,29,4,CoSaMP,0.9545692509200757,1.1219809303216186,30
CORRENTES,29,4,BP,0.4009088992185126,0.6070907200066094,30
CORRENTES,29,5,OMP,0.3878434767168981,0.39473512990409215,30
CORRENTES,29,5,CoSaMP,0.5095755039990064,0.4769040178173856,30
CORRENTES,29,5,BP,0.31663002834862924,0.3025592809550375,30
CORRENTES,29,6,OMP,1.3609542861576693,2.4114927749477695,30
CORRENTES,29,6,CoSaMP,1.1812724277775075,2.124396186674698,30
CORRENTES,29,6,BP,0.5203943162622177,0.8931495376411754,30
CORRENTES,29,7,OMP,1.0944420215310775,1.2858074139638707,30
CORRENTES,29,7,CoSaMP,1.2263800343471873,1.77260513757633,30
CORRENTES,29,7,BP,0.9884081591731856,1.3311486272478674,30
CORRENTES,29,8,OMP,1.6257499908154045,3.0021430671640044,30
CORRENTES,29,8,CoSaMP,1.402150841770888,2.266492368631273,30
CORRENTES,29,8,BP,1.8774866861558277,2.7674856900866223,30
CORRENTES,29,9,OMP,1.385934689751725,2.5656839101089073,30
CORRENTES,29,9,CoSaMP,2.567848149443317,6.2626306576071356,30
CORRENTES,29,9,BP,2.4988197370083998,4.3408951344841915,30
CORRENTES,29,10,OMP,0.6990104991686032,0.5703261256863873,30
CORRENTES,29,10,CoSaMP,2.9587461686822354,7.2113622285742,30
CORRENTES,29,10,BP,4.3155589343650345,6.1708682620773985,30
CORRENTES,29,11,OMP,0.8971463994617913,0.7845128139313928,30
CORRENTES,29,11,CoSaMP,2.039496457394016,6.188775330972878,30
CORRENTES,29,11,BP,5.492969529503252,15.169277303945425,30
CORRENTES,29,12,OMP,0.6491316537492521,0.2671031714320196,30
CORRENTES,29,12,CoSaMP,0.9316642118597737,1.5781300451713018,30
CORRENTES,29,12,BP,5.408241468231292,8.069702314074522,30
CORRENTES,29,13,OMP,0.693144048900107,0.25696239630808493,30
CORRENTES,29,13,CoSaMP,0.6913077866727114,0.25220532561523423,30
CORRENTES,29,13,BP,9.327995560874305,19.366892162168647,30
CORRENTES,29,14,OMP,0.6413386641456224,0.27669518576093216,30
CORRENTES,29,14,CoSaMP,0.5957119278640773,0.3085050143448629,30
CORRENTES,29,14,BP,8.969811144743309,13.040430950071206,30
CORRENTES,29,15,OMP,0.7272874048199153,0.2081385521308491,30
CORRENTES,29,15,CoSaMP,0.8427489134033509,0.6140603132068208,30
CORRENTES,29,15,BP,7.420001184150251,13.597990823202203,30
CORRENTES,29,16,OMP,0.6055160421975494,0.30641876787069,30
CORRENTES,29,16,CoSaMP,2.2083076283889094,7.929623858980458,30
CORRENTES,29,16,BP,21.647962768186883,50.56234212104335,30
CORRENTES,29,17,OMP,0.9085433976273467,1.2642030583196786,30
CORRENTES,29,17,CoSaMP,2.1055014766852986,4.691851226728894,30
CORRENTES,29,17,BP,18.878671683688218,21.426678562597157,30
CORRENTES,29,18,OMP,0.6645364385446199,0.4617185398530062,30
CORRENTES,29,18,CoSaMP,22.44756650957215,112.5226743843358,30
CORRENTES,29,18,BP,44.6444612668963,102.17673601402156,30
CORRENTES,29,19,OMP,0.6787256043993658,0.2474052542571426,30
CORRENTES,29,19,CoSaMP,9.56148379667112,26.41784338620071,30
CORRENTES,29,19,BP,23.343984543089512,46.366348093641676,30
CORRENTES,29,20,OMP,0.6509900702491475,0.4212847040097986,30
CORRENTES,29,20,CoSaMP,27.223649425806553,69.6349000666356,30
CORRENTES,29,20,BP,38.760845258216804,54.94425220955429,30
CORRENTES,29,21,OMP,0.7452561587802805,0.17200221717859307,30
CORRENTES,29,21,CoSaMP,7.033675487387328,18.42188045883595,30
CORRENTES,29,21,BP,22.17557415361676,24.418447204407705,30
CORRENTES,29,22,OMP,0.5932757424435047,0.279113550726281,30
CORRENTES,29,22,CoSaMP,16.958655250698364,45.28713399565503,30
CORRENTES,29,22,BP,37.063262522422036,43.4411141660053,30
CORRENTES,29,23,OMP,0.7025100197672227,0.23913702573347226,30
CORRENTES,29,23,CoSaMP,46.87711557818411,177.46959587417382,30
CORRENTES,29,23,BP,35.91786795502951,38.75775953233503,30
CORRENTES,29,24,OMP,0.6262944897257838,0.2309014511397195,30
CORRENTES,29,24,CoSaMP,23.76102098059488,87.2354627626999,30
CORRENTES,29,24,BP,50.493442703571375,54.0481831930437,30
CORRENTES,29,25,OMP,0.6523837583501937,0.260549750561491,30
CORRENTES,29,25,CoSaMP,2.622449943646145,9.33517522168931,30
CORRENTES,29,25,BP,34.87184693459559,44.12573148130642,30
CORRENTES,29,26,OMP,0.7053619257679978,0.2362829483343009,30
CORRENTES,29,26,CoSaMP,1.4017623040017513,2.710947188645258,30
CORRENTES,29,26,BP,34.048340214581955,55.74550721989552,30
CORRENTES,29,27,OMP,0.7006662495633317,0.2584155445144927,30
CORRENTES,29,27,CoSaMP,5.5412818598997795,23.272832819664508,30
CORRENTES,29,27,BP,48.1997130976279,68.05718455151417,30
CORRENTES,29,28,OMP,0.7723350064940362,0.18377505521598095,30
CORRENTES,29,28,CoSaMP,20.96060776518213,106.42848306187332,30
CORRENTES,29,28,BP,53.691693015501464,96.11865073234637,30
CORRENTES,29,29,OMP,0.8911081923475319,0.3698298237152946,30
CORRENTES,29,29,CoSaMP,13.042252110958884,56.97492618746241,30
CORRENTES,29,29,BP,89.26482821607108,303.336023305899,30
CORRENTES,29,30,OMP,0.8490024750313961,0.180040156013879,30
CORRENTES,29,30,CoSaMP,17.16524570292264,78.15548777478331,30
CORRENTES,29,30,BP,47.85686829222389,102.83288831927703,30
CORRENTES,29,31,OMP,0.9139736269611461,0.16290188546922157,30
CORRENTES,29,31,CoSaMP,16.94155169422956,85.88957380386367,30
CORRENTES,29,31,BP,39.055005953649115,110.84801446488014,30
CORRENTES,28,1,OMP,0.0069133043582025825,0.005514967895739741,30
CORRENTES,28,1,CoSaMP,0.010192133857369116,0.016845827061448118,30
CORRENTES,28,1,BP,0.011673277262205597,0.009547842742357517,30
CORRENTES,28,2,OMP,0.006967040072610974,0.008361955929728108,30
CORRENTES,28,2,CoSaMP,0.016000394142902198,0.024802828038395237,30
CORRENTES,28,2,BP,0.012890871808752721,0.013766196538911079,30
CORRENTES,28,3,OMP,0.35412864893663143,0.6144031106238692,30
CORRENTES,28,3,CoSaMP,0.3669060139639281,0.40308840572428284,30
CORRENTES,28,3,BP,0.5473322489611621,1.0535937888387763,30
CORRENTES,28,4,OMP,0.552411631528549,0.811160060173093,30
CORRENTES,28,4,CoSaMP,0.6613883368470593,1.0298883875611027,30
CORRENTES,28,4,BP,0.5334546515606398,0.6722096233530014,30
CORRENTES,28,5,OMP,0.4715387114070897,0.3976025002186226,30
CORRENTES,28,5,CoSaMP,0.45819257059126756,0.40914486054518534,30
CORRENTES,28,5,BP,0.3820337186024133,0.2750845364887051,30
CORRENTES,28,6,OMP,1.455888438476818,3.4055795994498905,30
CORRENTES,28,6,CoSaMP,1.338050410416586,1.5643463357315157,30
CORRENTES,28,6,BP,0.6946971333421156,1.7852009139484604,30
CORRENTES,28,7,OMP,0.9620529617143869,0.847920343720857,30
CORRENTES,28,7,CoSaMP,1.1631544590207379,0.9403318767910538,30
CORRENTES,28,7,BP,0.7263873152411146,0.9348192322742338,30
CORRENTES,28,8,OMP,1.128965225636191,1.785269845313782,30
CORRENTES,28,8,CoSaMP,1.0393717370887694,0.8734641617140618,30
CORRENTES,28,8,BP,1.4196753534574094,1.7920418690351834,30
CORRENTES,28,9,OMP,0.7166614612756934,0.273090638002093,30
CORRENTES,28,9,CoSaMP,1.5978331910620682,3.1295885635830043,30
CORRENTES,28,9,BP,3.662480835981265,8.84781234444553,30
CORRENTES,28,10,OMP,0.6586532742677761,0.47771135660549696,30
CORRENTES,28,10,CoSaMP,4.59281934833928,15.281031567365547,30
CORRENTES,28,10,BP,5.102491230015407,6.128279712600206,30
CORRENTES,28,11,OMP,1.287082527806476,2.264760103959147,30
CORRENTES,28,11,CoSaMP,2.61120012400676,9.442477040472667,30
CORRENTES,28,11,BP,3.0367305614757445,4.25633031604932,30
CORRENTES,28,12,OMP,1.3892733292049957,4.043584967030311,30
CORRENTES,28,12,CoSaMP,2.4235123448505513,6.723128311361132,30
CORRENTES,28,12,BP,7.342612394113331,11.127805197486941,30
CORRENTES,28,13,OMP,0.7834094156670985,0.6269929903913308,30
CORRENTES,28,13,CoSaMP,6.326229066643865,29.798570313023916,30
CORRENTES,28,13,BP,8.152021573593426,14.650657709487055,30
CORRENTES,28,14,OMP,0.6748026261721916,0.31057681936423576,30
CORRENTES,28,14,CoSaMP,4.271784497836401,12.085812401578092,30
CORRENTES,28,14,BP,7.405032046816097,7.208193426043616,30
CORRENTES,28,15,OMP,0.7513447029753721,0.1933800174510077,30
CORRENTES,28,15,CoSaMP,6.411181975802106,21.935203944554377,30
CORRENTES,28,15,BP,6.871405197798564,12.369808114415543,30
CORRENTES,28,16,OMP,0.6221733706380019,0.2913501875430499,30
CORRENTES,28,16,CoSaMP,6.5924556469720335,28.136086431365875,30
CORRENTES,28,16,BP,7.447659830617874,9.189350678267619,30
CORRENTES,28,17,OMP,2.017195925015252,6.071105264172815,30
CORRENTES,28,17,CoSaMP,0.88610046634097,1.262155174893366,30
CORRENTES,28,17,BP,7.406878507941767,8.689392447509174,30
CORRENTES,28,18,OMP,2.936516268237089,12.265552198747985,30
CORRENTES,28,18,CoSaMP,0.6398969957504791,0.511529133434738,30
CORRENTES,28,18,BP,20.381284120454115,29.60647627484691,30
CORRENTES,28,19,OMP,2.2460439038104836,8.426392716638476,30
CORRENTES,28,19,CoSaMP,0.6311082185874672,0.25595410086122156,30
CORRENTES,28,19,BP,26.29121024030365,39.50162600957485,30
CORRENTES,28,20,OMP,4.257328045592618,19.36417771918747,30
CORRENTES,28,20,CoSaMP,0.9879758209483553,1.9884593711568728,30
CORRENTES,28,20,BP,35.87464250432745,44.865716983822026,30
CORRENTES,28,21,OMP,1.9891264301214735,6.759177846535204,30
CORRENTES,28,21,CoSaMP,3.0229045691580576,12.461042344188266,30
CORRENTES,28,21,BP,12.872617203449266,16.829269283460754,30
CORRENTES,28,22,OMP,6.456218524697936,31.64501436720726,30
CORRENTES,28,22,CoSaMP,15.711509428020756,57.78959613005155,30
CORRENTES,28,22,BP,27.347792053718624,40.8702821546016,30
CORRENTES,28,23,OMP,0.723397212966148,0.25949726460928907,30
CORRENTES,28,23,CoSaMP,13.266486493833684,56.1021265690964,30
CORRENTES,28,23,BP,28.20269156411524,30.72096845572631,30
CORRENTES,28,24,OMP,0.6725322114240423,0.3774900712849743,30
CORRENTES,28,24,CoSaMP,25.65764281701511,111.08608433587756,30
CORRENTES,28,24,BP,33.034619266933106,29.128315972819028,30
CORRENTES,28,25,OMP,2.9391206396926255,12.404673929935276,30
CORRENTES,28,25,CoSaMP,55.95997154876117,168.2478369643433,30
CORRENTES,28,25,BP,42.73010843032901,69.56789820262219,30
CORRENTES,28,26,OMP,8.530115196873643,42.222424937358674,30
CORRENTES,28,26,CoSaMP,69.50971651003833,255.58431088706413,30
CORRENTES,28,26,BP,37.861354587091306,68.37108854476378,30
CORRENTES,28,27,OMP,8.482902734022177,41.971702386540564,30
CORRENTES,28,27,CoSaMP,22.073249443379652,87.19685253694061,30
CORRENTES,28,27,BP,39.82434457131549,67.1804448999251,30
CORRENTES,28,28,OMP,8.411420868962653,41.13875025674919,30
CORRENTES,28,28,CoSaMP,164.3378608778417,856.8489904351909,30
CORRENTES,28,28,BP,39.56367845799675,52.16825286573152,30
CORRENTES,28,29,OMP,3.118652489329786,11.981513203326955,30
CORRENTES,28,29,CoSaMP,27.893345052252048,92.98055946812538,30
CORRENTES,28,29,BP,41.56291466168542,55.72743790100617,30
CORRENTES,28,30,OMP,1.1011892843598148,1.3728894031419934,30
CORRENTES,28,30,CoSaMP,25.013332689709497,104.2897125761286,30
